horizon,horizon_seconds,feature_set,n_features,decision_threshold,val_accuracy,val_precision,val_recall,val_f1,test_accuracy,test_precision,test_recall,test_f1
7min30s,450,price+local_depth+total_depth,15,0.4,0.7538402457757296,0.16323822163238222,0.9213483146067416,0.2773393461104848,0.7356181150550796,0.18953168044077134,0.8935064935064935,0.31272727272727274
7min30s,450,price+local_depth+total_depth,15,0.5,0.8287250384024577,0.2171945701357466,0.898876404494382,0.3498542274052478,0.762545899632803,0.20135052179251076,0.8519480519480519,0.3257199602780536
7min30s,450,price+local_depth+total_depth,15,0.6,0.853494623655914,0.23839662447257384,0.846441947565543,0.3720164609053498,0.858891414582969,0.29633204633204635,0.7974025974025974,0.43209007741027444
7min30s,450,price+local_depth+total_depth,15,0.7,0.8890168970814132,0.2861072902338377,0.7790262172284644,0.41851106639839036,0.8952614093372967,0.3554054054054054,0.6831168831168831,0.46755555555555556
7min30s,450,price+local_depth+total_depth,15,0.8,0.9170506912442397,0.3385518590998043,0.6479400749063671,0.44473007712082263,0.9012065046336772,0.34429065743944637,0.5168831168831168,0.4132917964693666
7min30s,450,price+local_depth+total_depth,15,0.9,0.9312596006144394,0.3582554517133956,0.4307116104868914,0.391156462585034,0.9066270326980241,0.3348115299334812,0.3922077922077922,0.361244019138756
7min30s,450,price+local_depth+total_depth,15,1.0,0.9487327188940092,0.0,0.0,0.0,0.9326805385556916,0.0,0.0,0.0
7min30s,450,price+local_depth+total_depth+imbalance,18,0.1,0.6211597542242704,0.11541929666366095,0.9588014981273408,0.20603621730382293,0.6174156321035146,0.14549744396382225,0.961038961038961,0.2527322404371585
7min30s,450,price+local_depth+total_depth+imbalance,18,0.2,0.6672427035330261,0.12678207739307534,0.9325842696629213,0.22321828776333483,0.6667249519146704,0.16124721603563474,0.9402597402597402,0.2752851711026616
7min30s,450,price+local_depth+total_depth+imbalance,18,0.3,0.7131336405529954,0.14393499709808474,0.9288389513108615,0.2492462311557789,0.7172582619339045,0.1841025641025641,0.9324675324675324,0.3074946466809422
7min30s,450,price+local_depth+total_depth+imbalance,18,0.4,0.7511520737327189,0.16173570019723865,0.9213483146067416,0.2751677852348993,0.7464591711837734,0.19658119658119658,0.8961038961038961,0.32242990654205606
7min30s,450,price+local_depth+total_depth+imbalance,18,0.5,0.7914746543778802,0.18329466357308585,0.8876404494382022,0.3038461538461538,0.769889840881273,0.20481927710843373,0.8389610389610389,0.3292558613659531
7min30s,450,price+local_depth+total_depth+imbalance,18,0.6,0.8446620583717358,0.22626262626262628,0.8389513108614233,0.3564041368337311,0.8660605000874279,0.30738119312436807,0.7896103896103897,0.44250363901018924
7min30s,450,price+local_depth+total_depth+imbalance,18,0.7,0.8807603686635944,0.26953125,0.7752808988764045,0.4,0.8957859765693303,0.35838926174496644,0.6935064935064935,0.4725663716814159
7min30s,450,price+local_depth+total_depth+imbalance,18,0.8,0.9185867895545314,0.34637964774951074,0.6629213483146067,0.455012853470437,0.901031648889666,0.34686971235194586,0.5324675324675324,0.42008196721311475
7min30s,450,price+local_depth+total_depth+imbalance,18,0.9,0.9327956989247311,0.3612040133779264,0.4044943820224719,0.38162544169611307,0.9066270326980241,0.33407572383073497,0.38961038961038963,0.3597122302158273
7min30s,450,price+local_depth+total_depth+imbalance,18,1.0,0.9487327188940092,0.0,0.0,0.0,0.9326805385556916,0.0,0.0,0.0
7min30s,450,price+total_depth,9,0.1,0.13632872503840246,0.05603357817418678,1.0,0.106120826709062,0.06731946144430845,0.06731946144430845,1.0,0.12614678899082568
7min30s,450,price+total_depth,9,0.2,0.1641705069124424,0.05779220779220779,1.0,0.1092694904849601,0.06731946144430845,0.06731946144430845,1.0,0.12614678899082568
7min30s,450,price+total_depth,9,0.3,0.36885560675883255,0.07416807670614778,0.9850187265917603,0.13794912142669813,0.0910998426298304,0.06895934085617052,1.0,0.12902144772117963
7min30s,450,price+total_depth,9,0.4,0.636520737327189,0.12009345794392523,0.9625468164794008,0.21354383049439135,0.10316488896660256,0.06982227058396809,1.0,0.13053059840650957
7min30s,450,price+total_depth,9,0.5,0.8122119815668203,0.2074074074074074,0.9438202247191011,0.340080971659919,0.21874453575799965,0.07811531308121512,0.9818181818181818,0.1447166921898928
7min30s,450,price+total_depth,9,0.6,0.902073732718894,0.3205317577548006,0.8127340823970037,0.4597457627118644,0.5817450603252317,0.1268129416139829,0.8857142857142857,0.22186076772934288
7min30s,450,price+total_depth,9,0.7,0.9064900153609831,0.28,0.5243445692883895,0.3650586701434159,0.6968001398845952,0.1316220644456581,0.625974025974026,0.21750902527075813
7min30s,450,price+total_depth,9,0.8,0.9341397849462365,0.3416666666666667,0.30711610486891383,0.3234714003944773,0.8734044413358979,0.23307086614173228,0.38441558441558443,0.2901960784313726
7min30s,450,price+total_depth,9,0.9,0.9427803379416283,0.4049079754601227,0.24719101123595505,0.30697674418604654,0.9146703969225389,0.30566037735849055,0.21038961038961038,0.24923076923076923
7min30s,450,price+total_depth,9,1.0,0.9487327188940092,0.0,0.0,0.0,0.9326805385556916,0.0,0.0,0.0
7min30s,450,price+total_depth+imbalance,12,0.1,0.14324116743471582,0.05646013956438994,1.0,0.10688550840672538,0.06731946144430845,0.06731946144430845,1.0,0.12614678899082568
7min30s,450,price+total_depth+imbalance,12,0.2,0.22734254992319508,0.06161026837806301,0.9887640449438202,0.11599297012302284,0.08655359328553942,0.06863968621857729,1.0,0.1284617951284618
7min30s,450,price+total_depth+imbalance,12,0.3,0.4009216589861751,0.07632907632907633,0.9625468164794008,0.1414419372592185,0.09529638048609897,0.06910203347129747,0.9974025974025974,0.12924941097273646
7min30s,450,price+total_depth+imbalance,12,0.4,0.5942780337941628,0.10823429541595925,0.9550561797752809,0.19443385436523064,0.219968525966078,0.0775290215588723,0.9714285714285714,0.1435976195047034
7min30s,450,price+total_depth+imbalance,12,0.5,0.7261904761904762,0.14162028447742733,0.8576779026217228,0.24309978768577495,0.4186046511627907,0.09726027397260274,0.922077922077922,0.17596034696406443
7min30s,450,price+total_depth+imbalance,12,0.6,0.8081797235023042,0.16967509025270758,0.704119850187266,0.27345454545454545,0.7046686483650988,0.16112266112266113,0.8051948051948052,0.2685145084452144
7min30s,450,price+total_depth+imbalance,12,0.7,0.8621351766513057,0.19568151147098514,0.5430711610486891,0.2876984126984127,0.8024130092673545,0.18932443703085905,0.5896103896103896,0.2866161616161616
7min30s,450,price+total_depth+imbalance,12,0.8,0.9358678955453149,0.38408304498269896,0.4157303370786517,0.39928057553956836,0.8786501136562336,0.24033613445378152,0.37142857142857144,0.29183673469387755
7min30s,450,price+total_depth+imbalance,12,0.9,0.9420122887864824,0.3939393939393939,0.24344569288389514,0.30092592592592593,0.9151949641545725,0.3046875,0.2025974025974026,0.24336973478939158
7min30s,450,price+total_depth+imbalance,12,1.0,0.9487327188940092,0.0,0.0,0.0,0.9326805385556916,0.0,0.0,0.0
7min30s,450,total_depth,3,0.1,0.07296466973886329,0.05240431795878312,1.0,0.09958970533383066,0.06731946144430845,0.06731946144430845,1.0,0.12614678899082568
7min30s,450,total_depth,3,0.2,0.13402457757296468,0.0558928197613565,1.0,0.10586835844567803,0.06924287462843154,0.06744919411352487,1.0,0.126374528147054
7min30s,450,total_depth,3,0.3,0.20353302611367127,0.05867637025244485,0.9662921348314607,0.11063464837049743,0.13901031648889667,0.07122614774230115,0.9792207792207792,0.13279323705530116
7min30s,450,total_depth,3,0.4,0.8120199692780338,0.19932432432432431,0.8838951310861424,0.32529290144727774,0.7326455674068894,0.18186874304783093,0.8493506493506493,0.2995877233165369
7min30s,450,total_depth,3,0.5,0.8949692780337941,0.29289940828402367,0.7415730337078652,0.41993637327677624,0.8055604126595559,0.20374898125509372,0.6493506493506493,0.31017369727047145
7min30s,450,total_depth,3,0.6,0.9074500768049155,0.3076923076923077,0.6441947565543071,0.41646489104116224,0.8338870431893688,0.20725388601036268,0.5194805194805194,0.2962962962962963
7min30s,450,total_depth,3,0.7,0.9185867895545314,0.2950391644908616,0.4232209737827715,0.3476923076923077,0.8545200209826893,0.23233532934131737,0.5038961038961038,0.3180327868852459
7min30s,450,total_depth,3,0.8,0.9195468509984639,0.2978723404255319,0.41947565543071164,0.3483670295489891,0.857842280118902,0.21236559139784947,0.4103896103896104,0.27989371124889284
7min30s,450,total_depth,3,0.9,0.9224270353302612,0.24535315985130113,0.24719101123595505,0.2462686567164179,0.8762021332400769,0.16973415132924335,0.21558441558441557,0.18993135011441648
7min30s,450,total_depth,3,1.0,0.9487327188940092,0.0,0.0,0.0,0.9326805385556916,0.0,0.0,0.0
7min30s,450,total_depth+imbalance,6,0.1,0.08794162826420891,0.05321905521227825,1.0,0.10105980317940953,0.06731946144430845,0.06731946144430845,1.0,0.12614678899082568
7min30s,450,total_depth+imbalance,6,0.2,0.17127496159754224,0.05767970286213677,0.9887640449438202,0.10900082576383155,0.11033397447106137,0.07018826539937854,0.9974025974025974,0.13114754098360656
7min30s,450,total_depth+imbalance,6,0.3,0.3584869431643625,0.07043040804918949,0.9438202247191011,0.13107932379713913,0.47683161391851725,0.10583610523132748,0.9090909090909091,0.18959913326110509
7min30s,450,total_depth+imbalance,6,0.4,0.6075268817204301,0.10246085011185682,0.8576779026217228,0.18305355715427657,0.7265256163664976,0.17231795441912173,0.8051948051948052,0.2838827838827839
7min30s,450,total_depth+imbalance,6,0.5,0.7315668202764977,0.12524850894632206,0.7078651685393258,0.21283783783783783,0.7941947892988285,0.19724770642201836,0.6701298701298701,0.3047844063792085
7min30s,450,total_depth+imbalance,6,0.6,0.8064516129032258,0.14613180515759314,0.5730337078651685,0.2328767123287671,0.8207728623885294,0.20037453183520598,0.5558441558441558,0.29456297315898144
7min30s,450,total_depth+imbalance,6,0.7,0.9110983102918587,0.2850877192982456,0.4868913857677903,0.359612724757953,0.852421752054555,0.22249093107617895,0.4779220779220779,0.30363036303630364
7min30s,450,total_depth+imbalance,6,0.8,0.9214669738863287,0.300561797752809,0.40074906367041196,0.3434991974317817,0.8590662703269802,0.21282401091405184,0.4051948051948052,0.27906976744186046
7min30s,450,total_depth+imbalance,6,0.9,0.9412442396313364,0.4,0.29213483146067415,0.33766233766233766,0.8886168910648715,0.205607476635514,0.22857142857142856,0.21648216482164823
7min30s,450,total_depth+imbalance,6,1.0,0.9487327188940092,0.0,0.0,0.0,0.9326805385556916,0.0,0.0,0.0
8min,480,imbalance,3,0.1,0.049183477425552354,0.049183477425552354,1.0,0.09375572239516572,0.06666666666666667,0.06666666666666667,1.0,0.125
8min,480,imbalance,3,0.2,0.049183477425552354,0.049183477425552354,1.0,0.09375572239516572,0.0668416447944007,0.06667833391669584,1.0,0.12502050861361771
8min,480,imbalance,3,0.3,0.049183477425552354,0.049183477425552354,1.0,0.09375572239516572,0.06824146981627296,0.06661991584852735,0.9973753280839895,0.12489728841413311
8min,480,imbalance,3,0.4,0.2995196926032661,0.05063626723223754,0.74609375,0.09483614697120159,0.363254593175853,0.07754149377593361,0.7847769028871391,0.14113759735662024
8min,480,imbalance,3,0.5,0.5796349663784822,0.054838709677419356,0.46484375,0.09810387469084914,0.7930008748906386,0.14450354609929078,0.42782152230971127,0.21603711066931744
8min,480,imbalance,3,0.6,0.7496637848222862,0.0633861551292744,0.296875,0.10446735395189004,0.9090113735783028,0.2627986348122867,0.2020997375328084,0.228486646884273
8min,480,imbalance,3,0.7,0.8199807877041306,0.02510460251046025,0.0703125,0.03699897225077081,0.9286089238845144,0.30434782608695654,0.05511811023622047,0.09333333333333334
8min,480,imbalance,3,0.8,0.9133525456292027,0.019704433497536946,0.015625,0.017429193899782137,0.931933508311461,0.1,0.0026246719160104987,0.005115089514066497
8min,480,imbalance,3,0.9,0.9508165225744476,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.0
8min,480,imbalance,3,1.0,0.9508165225744476,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.0
8min,480,local_depth,6,0.1,0.5033621517771374,0.08514428215176345,0.93359375,0.15605615409729023,0.441994750656168,0.10271646859083192,0.952755905511811,0.1854406130268199
8min,480,local_depth,6,0.2,0.5560038424591739,0.0937129300118624,0.92578125,0.170197486535009,0.5373578302712161,0.1181235234559568,0.9186351706036745,0.20933014354066987
8min,480,local_depth,6,0.3,0.6024975984630163,0.10223782360684511,0.91015625,0.18382642998027612,0.6045494313210849,0.13400857031554345,0.9028871391076115,0.23337856173677068
8min,480,local_depth,6,0.4,0.6568683957732949,0.11634904714142427,0.90625,0.20622222222222222,0.6377952755905512,0.14352047277332208,0.8923884514435696,0.24727272727272728
8min,480,local_depth,6,0.5,0.6999039385206532,0.12981859410430838,0.89453125,0.22673267326732674,0.6715660542432196,0.1540240518038853,0.8740157480314961,0.2618953991348801
8min,480,local_depth,6,0.6,0.7456292026897214,0.14352469959946595,0.83984375,0.2451539338654504,0.6773403324584427,0.1505016722408027,0.8267716535433071,0.25464834276475345
8min,480,local_depth,6,0.7,0.7878962536023055,0.15528455284552845,0.74609375,0.2570659488559892,0.7389326334208224,0.16596512327119664,0.7244094488188977,0.2700587084148728
8min,480,local_depth,6,0.8,0.8411143131604226,0.07067669172932331,0.18359375,0.10206297502714441,0.8899387576552931,0.11728395061728394,0.09973753280839895,0.10780141843971631
8min,480,local_depth,6,0.9,0.9513928914505283,0.5428571428571428,0.07421875,0.13058419243986255,0.9324584426946632,0.3076923076923077,0.010498687664041995,0.02030456852791878
8min,480,local_depth,6,1.0,0.9508165225744476,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.0
8min,480,local_depth+imbalance,9,0.1,0.5047070124879923,0.08535714285714285,0.93359375,0.15641361256544503,0.4516185476815398,0.10434032768036793,0.952755905511811,0.18808290155440416
8min,480,local_depth+imbalance,9,0.2,0.557732949087416,0.09307875894988067,0.9140625,0.16895306859205775,0.5385826771653544,0.11814488828706839,0.916010498687664,0.20929535232383809
8min,480,local_depth+imbalance,9,0.3,0.6055715658021134,0.102609464838567,0.90625,0.18434644417957885,0.6040244969378827,0.13356697819314642,0.9002624671916011,0.23262122753475756
8min,480,local_depth+imbalance,9,0.4,0.667435158501441,0.11925658234383067,0.90234375,0.2106703146374829,0.636395450568679,0.14273684210526316,0.889763779527559,0.24600870827285923
8min,480,local_depth+imbalance,9,0.5,0.7183477425552354,0.1368547418967587,0.890625,0.2372528616024974,0.6691163604549432,0.15271389144434222,0.8713910761154856,0.2598825831702544
8min,480,local_depth+imbalance,9,0.6,0.7542747358309317,0.14845360824742268,0.84375,0.25248392752776155,0.6813648293963255,0.1518375241779497,0.8241469816272966,0.2564311964066966
8min,480,local_depth+imbalance,9,0.7,0.7890489913544668,0.15604575163398693,0.74609375,0.2581081081081081,0.7384076990376203,0.16526442307692307,0.7217847769028871,0.26894865525672373
8min,480,local_depth+imbalance,9,0.8,0.8267050912584054,0.08483290488431877,0.2578125,0.1276595744680851,0.8902887139107611,0.1763157894736842,0.17585301837270342,0.17608409986859397
8min,480,local_depth+imbalance,9,0.9,0.9513928914505283,0.5428571428571428,0.07421875,0.13058419243986255,0.931758530183727,0.15384615384615385,0.005249343832020997,0.01015228426395939
8min,480,local_depth+imbalance,9,1.0,0.9508165225744476,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.0
8min,480,local_depth+total_depth,9,0.1,0.5915465898174832,0.1038135593220339,0.95703125,0.18730886850152906,0.5800524934383202,0.13224043715846995,0.952755905511811,0.23224568138195778
8min,480,local_depth+total_depth,9,0.2,0.6645533141210375,0.11912065439672802,0.91015625,0.21066907775768534,0.6572178477690289,0.1563588850174216,0.9422572178477691,0.26821068360104594
8min,480,local_depth+total_depth,9,0.3,0.7047070124879923,0.1333714939896966,0.91015625,0.2326510234648028,0.6724409448818898,0.1625169760072431,0.9422572178477691,0.27722007722007724
8min,480,local_depth+total_depth,9,0.4,0.765609990393852,0.16151685393258428,0.8984375,0.27380952380952384,0.7270341207349081,0.1832348199892531,0.89501312335958,0.30419268510258696
8min,480,local_depth+total_depth,9,0.5,0.7756003842459174,0.1622222222222222,0.85546875,0.2727272727272727,0.8351706036745407,0.2695152013147083,0.8608923884514436,0.41051314142678347
8min,480,local_depth+total_depth,9,0.6,0.8530259365994236,0.22722400857449088,0.828125,0.3566021867115223,0.8925634295713036,0.36047904191616764,0.7900262467191601,0.49506578947368424
8min,480,local_depth+total_depth,9,0.7,0.9085494716618636,0.31543624161073824,0.734375,0.4413145539906103,0.8951881014873141,0.3473389355742297,0.6509186351706037,0.4529680365296804
8min,480,local_depth+total_depth,9,0.8,0.9175792507204611,0.32454361054766734,0.625,0.4272363150867824,0.9035870516185477,0.3420074349442379,0.48293963254593175,0.40043525571273125
8min,480,local_depth+total_depth,9,0.9,0.935254562920269,0.34944237918215615,0.3671875,0.3580952380952381,0.9065616797900262,0.33405639913232105,0.4041994750656168,0.3657957244655582
8min,480,local_depth+total_depth,9,1.0,0.9508165225744476,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.0
8min,480,local_depth+total_depth+imbalance,12,0.1,0.5926993275696446,0.10407816482582838,0.95703125,0.18773946360153257,0.5811023622047244,0.13253012048192772,0.952755905511811,0.2326923076923077
8min,480,local_depth+total_depth+imbalance,12,0.2,0.6645533141210375,0.1195097037793667,0.9140625,0.21138211382113822,0.6554680664916885,0.1556808326105811,0.9422572178477691,0.2672125046520283
8min,480,local_depth+total_depth+imbalance,12,0.3,0.7148895292987512,0.13754427390791027,0.91015625,0.23897435897435898,0.6722659667541557,0.16183136899365366,0.937007874015748,0.2759953614224971
8min,480,local_depth+total_depth+imbalance,12,0.4,0.7621517771373679,0.16044260027662519,0.90625,0.27262044653349,0.7272090988626422,0.18333333333333332,0.89501312335958,0.3043284248103525
8min,480,local_depth+total_depth+imbalance,12,0.5,0.7773294908741595,0.16331096196868009,0.85546875,0.2742642454602379,0.8407699037620298,0.27754415475189237,0.8661417322834646,0.42038216560509556
8min,480,local_depth+total_depth+imbalance,12,0.6,0.8101825168107589,0.18284228769497402,0.82421875,0.29929078014184396,0.8923884514435696,0.3597122302158273,0.7874015748031497,0.49382716049382713
8min,480,local_depth+total_depth+imbalance,12,0.7,0.8968299711815562,0.2893553223388306,0.75390625,0.4182015167930661,0.8960629921259843,0.35104895104895106,0.6587926509186351,0.458029197080292
8min,480,local_depth+total_depth+imbalance,12,0.8,0.9171950048030739,0.32323232323232326,0.625,0.42609853528628494,0.9027121609798775,0.33826247689463956,0.48031496062992124,0.3969631236442516
8min,480,local_depth+total_depth+imbalance,12,0.9,0.9344860710854948,0.34657039711191334,0.375,0.3602251407129456,0.9063867016622922,0.3333333333333333,0.4041994750656168,0.365361803084223
8min,480,local_depth+total_depth+imbalance,12,1.0,0.9508165225744476,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.0
8min,480,price,6,0.1,0.049183477425552354,0.049183477425552354,1.0,0.09375572239516572,0.06666666666666667,0.06666666666666667,1.0,0.125
8min,480,price,6,0.2,0.049183477425552354,0.049183477425552354,1.0,0.09375572239516572,0.06666666666666667,0.06666666666666667,1.0,0.125
8min,480,price,6,0.3,0.04956772334293948,0.049202383240438206,1.0,0.09379007144165598,0.06666666666666667,0.06666666666666667,1.0,0.125
8min,480,price,6,0.4,0.07569644572526417,0.030315528975046403,0.57421875,0.057590597453476985,0.14138232720909885,0.05258995650454725,0.6981627296587927,0.0978120978120978
8min,480,price,6,0.5,0.4612872238232469,0.0387400434467777,0.41796875,0.07090788601722996,0.14505686789151356,0.04338130954794243,0.5616797900262467,0.08054196462175386
8min,480,price,6,0.6,0.9371757925072046,0.3016759776536313,0.2109375,0.2482758620689655,0.2911636045494313,0.030930470347648262,0.31758530183727035,0.056370836245050085
8min,480,price,6,0.7,0.9513928914505283,0.5652173913043478,0.05078125,0.0931899641577061,0.8930883639545056,0.004310344827586207,0.0026246719160104987,0.0032626427406199023
8min,480,price,6,0.8,0.9508165225744476,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.0
8min,480,price,6,0.9,0.9508165225744476,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.0
8min,480,price,6,1.0,0.9508165225744476,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.0
8min,480,price+imbalance,9,0.1,0.049183477425552354,0.049183477425552354,1.0,0.09375572239516572,0.06666666666666667,0.06666666666666667,1.0,0.125
8min,480,price+imbalance,9,0.2,0.04937560038424592,0.04919292851652575,1.0,0.09377289377289377,0.0668416447944007,0.06667833391669584,1.0,0.12502050861361771
8min,480,price+imbalance,9,0.3,0.07146974063400577,0.04745896776745106,0.9375,0.09034443817052512,0.10813648293963254,0.06414048059149723,0.910761154855643,0.11984113279226385
8min,480,price+imbalance,9,0.4,0.2420749279538905,0.039220584561578814,0.61328125,0.07372622681380606,0.14033245844269465,0.05481335952848723,0.7322834645669292,0.10199232315847194
8min,480,price+imbalance,9,0.5,0.628626320845341,0.05469994689325544,0.40234375,0.09630668536699392,0.2995625546806649,0.05151064883605745,0.5459317585301837,0.09413894546277439
8min,480,price+imbalance,9,0.6,0.7475504322766571,0.04708904109589041,0.21484375,0.07724719101123595,0.6267716535433071,0.05623100303951368,0.29133858267716534,0.09426751592356689
8min,480,price+imbalance,9,0.7,0.8390009606147935,0.0453125,0.11328125,0.06473214285714286,0.9072615923009624,0.1598173515981735,0.09186351706036745,0.11666666666666667
8min,480,price+imbalance,9,0.8,0.9219980787704131,0.07865168539325842,0.0546875,0.06451612903225806,0.9289588801399825,0.037037037037037035,0.0026246719160104987,0.004901960784313725
8min,480,price+imbalance,9,0.9,0.950240153698367,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.0
8min,480,price+imbalance,9,1.0,0.9508165225744476,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.0
8min,480,price+local_depth,12,0.1,0.5054755043227666,0.08607142857142858,0.94140625,0.15772251308900523,0.42747156605424325,0.1019003029468466,0.9711286089238845,0.18444666001994017
8min,480,price+local_depth,12,0.2,0.5844380403458214,0.09886411442995373,0.91796875,0.1785036080516521,0.5167104111986002,0.11385014596172559,0.9212598425196851,0.20265588914549654
8min,480,price+local_depth,12,0.3,0.6365033621517772,0.1112167300380228,0.9140625,0.19830508474576272,0.5874015748031496,0.1299138899288656,0.910761154855643,0.227391874180865
8min,480,price+local_depth,12,0.4,0.6789625360230548,0.12145532370251472,0.88671875,0.2136470588235294,0.6341207349081365,0.14225941422594143,0.8923884514435696,0.24539877300613497
8min,480,price+local_depth,12,0.5,0.7123919308357348,0.13218731475992887,0.87109375,0.22954194544518786,0.6495188101487314,0.1424162257495591,0.847769028871391,0.24386560966402415
8min,480,price+local_depth,12,0.6,0.7437079731027858,0.13531799729364005,0.78125,0.2306805074971165,0.6869641294838146,0.1465863453815261,0.7664041994750657,0.24610198061525496
8min,480,price+local_depth,12,0.7,0.8038424591738713,0.15321849501359927,0.66015625,0.2487122884473878,0.742082239720035,0.1538948701709943,0.6377952755905512,0.2479591836734694
8min,480,price+local_depth,12,0.8,0.8607108549471661,0.13070866141732285,0.32421875,0.186307519640853,0.7811023622047244,0.11160714285714286,0.32808398950131235,0.1665556295802798
8min,480,price+local_depth,12,0.9,0.9302593659942363,0.1456953642384106,0.0859375,0.10810810810810811,0.9324584426946632,0.35294117647058826,0.015748031496062992,0.03015075376884422
8min,480,price+local_depth,12,1.0,0.9508165225744476,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.0
8min,480,price+local_depth+imbalance,15,0.1,0.5075888568683957,0.08641089996414486,0.94140625,0.15829228243021345,0.43552055993000877,0.10320781032078104,0.9711286089238845,0.18658598083711547
8min,480,price+local_depth+imbalance,15,0.2,0.5809798270893372,0.09845640383813099,0.921875,0.1779117979645684,0.515660542432196,0.11362900615085789,0.9212598425196851,0.20230547550432276
8min,480,price+local_depth+imbalance,15,0.3,0.6372718539865514,0.11105815061963775,0.91015625,0.1979609175870858,0.5874015748031496,0.12935883014623173,0.905511811023622,0.2263779527559055
8min,480,price+local_depth+imbalance,15,0.4,0.6772334293948127,0.12087326943556975,0.88671875,0.21274601686972822,0.6299212598425197,0.1396508728179551,0.8818897637795275,0.2411194833153929
8min,480,price+local_depth+imbalance,15,0.5,0.7114313160422671,0.1317966903073286,0.87109375,0.22895277207392198,0.6488188976377953,0.14216549295774647,0.847769028871391,0.24349792687523558
8min,480,price+local_depth+imbalance,15,0.6,0.7552353506243996,0.1420534458509142,0.7890625,0.24076281287246723,0.6951881014873141,0.14940752189592993,0.7611548556430446,0.24978466838931956
8min,480,price+local_depth+imbalance,15,0.7,0.7934678194044188,0.14545454545454545,0.65625,0.23812898653437278,0.7543307086614173,0.16058394160583941,0.6351706036745407,0.2563559322033898
8min,480,price+local_depth+imbalance,15,0.8,0.8578290105667628,0.12538699690402477,0.31640625,0.17960088691796008,0.7853018372703412,0.1196043165467626,0.34908136482939633,0.1781647689216343
8min,480,price+local_depth+imbalance,15,0.9,0.9219980787704131,0.1134020618556701,0.0859375,0.09777777777777778,0.9324584426946632,0.38095238095238093,0.02099737532808399,0.03980099502487562
8min,480,price+local_depth+imbalance,15,1.0,0.9508165225744476,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.0
8min,480,price+local_depth+total_depth,15,0.1,0.618059558117195,0.11026102610261027,0.95703125,0.1977401129943503,0.6047244094488189,0.13995398773006135,0.958005249343832,0.24422883907661425
8min,480,price+local_depth+total_depth,15,0.2,0.6576368876080692,0.11696787148594377,0.91015625,0.20729537366548043,0.6649168853893264,0.1585040071237756,0.9343832020997376,0.271031594975257
8min,480,price+local_depth+total_depth,15,0.3,0.7089337175792507,0.13507246376811594,0.91015625,0.23523472993437658,0.7044619422572178,0.17559523809523808,0.9291338582677166,0.295369211514393
8min,480,price+local_depth+total_depth,15,0.4,0.7561959654178675,0.15707515233581584,0.90625,0.26774379688401617,0.7345581802274715,0.1879120879120879,0.8976377952755905,0.31076783280327125
8min,480,price+local_depth+total_depth,15,0.5,0.8267050912584054,0.20689655172413793,0.890625,0.33578792341678937,0.7615048118985127,0.19877300613496932,0.8503937007874016,0.32222774738935855
8min,480,price+local_depth+total_depth,15,0.6,0.8457252641690682,0.22006141248720573,0.83984375,0.34874290348742903,0.8565179352580927,0.28954937679769893,0.7926509186351706,0.4241573033707865
8min,480,price+local_depth+total_depth,15,0.7,0.8881844380403459,0.2742382271468144,0.7734375,0.4049079754601227,0.8965879265091864,0.3588709677419355,0.7007874015748031,0.4746666666666667
8min,480,price+local_depth+total_depth,15,0.8,0.9160422670509126,0.32220039292730845,0.640625,0.4287581699346405,0.9014873140857392,0.34146341463414637,0.5144356955380578,0.41047120418848165
8min,480,price+local_depth+total_depth,15,0.9,0.9323727185398655,0.34810126582278483,0.4296875,0.38461538461538464,0.9074365704286964,0.336283185840708,0.3989501312335958,0.36494597839135656
8min,480,price+local_depth+total_depth,15,1.0,0.9508165225744476,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.0
8min,480,price+local_depth+total_depth+imbalance,18,0.1,0.6155619596541787,0.10821733273462057,0.94140625,0.1941200161095449,0.5961504811898513,0.13764573147799924,0.9606299212598425,0.24078947368421053
8min,480,price+local_depth+total_depth+imbalance,18,0.2,0.6593659942363113,0.11749873928391326,0.91015625,0.20812862885216615,0.6650918635170604,0.15857461024498887,0.9343832020997376,0.27113480578827115
8min,480,price+local_depth+total_depth+imbalance,18,0.3,0.7089337175792507,0.13507246376811594,0.91015625,0.23523472993437658,0.7163604549431322,0.18172484599589322,0.9291338582677166,0.30399313009875484
8min,480,price+local_depth+total_depth+imbalance,18,0.4,0.7462055715658021,0.15173315892740352,0.90625,0.25994397759103643,0.7436570428696413,0.19343891402714933,0.8976377952755905,0.31828757561656584
