horizon,feature_set,feature,coefficient,abs_coefficient
8min,price+local_depth+imbalance,no_depth_top1,2.209907856767612,2.209907856767612
8min,price+local_depth+imbalance,yes_depth_top1,1.9940286213174585,1.9940286213174585
8min,price+local_depth+imbalance,no_depth_top5,0.7523147899773416,0.7523147899773416
8min,price+local_depth+imbalance,spread,-0.34402774058392377,0.34402774058392377
8min,price+local_depth+imbalance,yes_depth_top5,0.14663471189351587,0.14663471189351587
8min,price+local_depth+imbalance,imbalance_top1,0.1253415069020463,0.1253415069020463
8min,price+local_depth+imbalance,imbalance_top3,-0.06163160991144752,0.06163160991144752
8min,price+local_depth+imbalance,best_yes_ask,-0.06161734323105835,0.06161734323105835
8min,price+local_depth+imbalance,best_no_bid,0.06161734323100832,0.06161734323100832
8min,price+local_depth+imbalance,imbalance_top5,0.05803396811362699,0.05803396811362699
8min,price+local_depth+imbalance,midprice,-0.05754382165911506,0.05754382165911506
8min,price+local_depth+imbalance,best_yes_bid,-0.05347288044531892,0.05347288044531892
8min,price+local_depth+imbalance,best_no_ask,0.053472880445307625,0.053472880445307625
8min,price+total_depth+imbalance,yes_total_depth,1.3808111320313439,1.3808111320313439
8min,price+total_depth+imbalance,no_total_depth,-1.0038447037392129,1.0038447037392129
8min,price+total_depth+imbalance,imbalance_top5,0.5009401460101874,0.5009401460101874
8min,price+total_depth+imbalance,imbalance_top3,-0.35875088398285,0.35875088398285
8min,price+total_depth+imbalance,imbalance_top1,0.27363355588671184,0.27363355588671184
8min,price+total_depth+imbalance,best_yes_ask,-0.10874275577130343,0.10874275577130343
8min,price+total_depth+imbalance,best_no_bid,0.10874275577130338,0.10874275577130338
8min,price+total_depth+imbalance,midprice,-0.10768614797992371,0.10768614797992371
8min,price+total_depth+imbalance,best_yes_bid,-0.10661783412726046,0.10661783412726046
8min,price+total_depth+imbalance,best_no_ask,0.1066178341272592,0.1066178341272592
8min,price+total_depth+imbalance,total_depth,-0.08525221984089307,0.08525221984089307
8min,price+total_depth+imbalance,spread,-0.07971025201853783,0.07971025201853783
8min,local_depth+total_depth+imbalance,no_depth_top3,-4.537888447670392,4.537888447670392
8min,local_depth+total_depth+imbalance,yes_depth_top3,-3.4115688420538413,3.4115688420538413
8min,local_depth+total_depth+imbalance,no_depth_top1,1.60589499041379,1.60589499041379
8min,local_depth+total_depth+imbalance,yes_depth_top1,1.5714394287490627,1.5714394287490627
8min,local_depth+total_depth+imbalance,yes_total_depth,0.6745291602133304,0.6745291602133304
8min,local_depth+total_depth+imbalance,total_depth,0.4465300468249877,0.4465300468249877
8min,local_depth+total_depth+imbalance,no_total_depth,0.25054784900829485,0.25054784900829485
8min,local_depth+total_depth+imbalance,yes_depth_top5,0.13278589626971773,0.13278589626971773
8min,local_depth+total_depth+imbalance,no_depth_top5,-0.12184981270783769,0.12184981270783769
8min,local_depth+total_depth+imbalance,imbalance_top1,0.08285764314296779,0.08285764314296779
8min,local_depth+total_depth+imbalance,imbalance_top3,-0.04550951679431501,0.04550951679431501
8min,local_depth+total_depth+imbalance,imbalance_top5,0.02934430412119842,0.02934430412119842
8min,price+local_depth+total_depth+imbalance,no_depth_top3,-4.534579901471313,4.534579901471313
8min,price+local_depth+total_depth+imbalance,yes_depth_top3,-3.4715699613785653,3.4715699613785653
8min,price+local_depth+total_depth+imbalance,no_depth_top1,1.874949160162115,1.874949160162115
8min,price+local_depth+total_depth+imbalance,yes_depth_top1,1.6746779487532604,1.6746779487532604
8min,price+local_depth+total_depth+imbalance,yes_total_depth,0.7251062888809531,0.7251062888809531
8min,price+local_depth+total_depth+imbalance,total_depth,0.4185183060562127,0.4185183060562127
8min,price+local_depth+total_depth+imbalance,no_depth_top5,-0.34007737575228425,0.34007737575228425
8min,price+local_depth+total_depth+imbalance,spread,-0.3288778396295971,0.3288778396295971
8min,price+local_depth+total_depth+imbalance,no_total_depth,0.17600311328678678,0.17600311328678678
8min,price+local_depth+total_depth+imbalance,imbalance_top1,0.12759909420364277,0.12759909420364277
8min,price+local_depth+total_depth+imbalance,imbalance_top5,0.12411117116760158,0.12411117116760158
8min,price+local_depth+total_depth+imbalance,imbalance_top3,-0.08793084825290538,0.08793084825290538
8min,price+local_depth+total_depth+imbalance,yes_depth_top5,-0.06758318096075862,0.06758318096075862
8min,price+local_depth+total_depth+imbalance,best_yes_ask,-0.016366642733929477,0.016366642733929477
8min,price+local_depth+total_depth+imbalance,best_no_bid,0.01636664273389964,0.01636664273389964
8min,price+local_depth+total_depth+imbalance,midprice,-0.012523292040900027,0.012523292040900027
8min,price+local_depth+total_depth+imbalance,best_yes_bid,-0.008687948419596445,0.008687948419596445
8min,price+local_depth+total_depth+imbalance,best_no_ask,0.008687948419576512,0.008687948419576512
8min30s,price,best_no_ask,0.07281363005606897,0.07281363005606897
8min30s,price,best_yes_bid,-0.07281363005606892,0.07281363005606892
8min30s,price,midprice,-0.07222250754790446,0.07222250754790446
8min30s,price,best_no_bid,0.07162022346142366,0.07162022346142366
8min30s,price,best_yes_ask,-0.07162022346142286,0.07162022346142286
8min30s,price,spread,0.05909678895540566,0.05909678895540566
8min30s,local_depth,no_depth_top3,-5.5009820566207495,5.5009820566207495
8min30s,local_depth,yes_depth_top3,-5.01351301780518,5.01351301780518
8min30s,local_depth,yes_depth_top1,2.045256922701719,2.045256922701719
8min30s,local_depth,no_depth_top1,1.812892529913371,1.812892529913371
8min30s,local_depth,no_depth_top5,1.769196243282613,1.769196243282613
8min30s,local_depth,yes_depth_top5,1.0604895859560026,1.0604895859560026
8min30s,total_depth,yes_total_depth,1.1473517606108579,1.1473517606108579
8min30s,total_depth,no_total_depth,-0.6665827098158825,0.6665827098158825
8min30s,total_depth,total_depth,0.03952874793488686,0.03952874793488686
8min30s,imbalance,imbalance_top5,0.507990893576792,0.507990893576792
8min30s,imbalance,imbalance_top1,0.31912707230114556,0.31912707230114556
8min30s,imbalance,imbalance_top3,-0.25374039097322587,0.25374039097322587
8min30s,price+local_depth,no_depth_top3,-5.083875802636536,5.083875802636536
8min30s,price+local_depth,yes_depth_top3,-4.534518223953214,4.534518223953214
8min30s,price+local_depth,yes_depth_top1,2.197171850119049,2.197171850119049
8min30s,price+local_depth,no_depth_top1,2.0432922523957604,2.0432922523957604
8min30s,price+local_depth,no_depth_top5,0.9547578845847492,0.9547578845847492
8min30s,price+local_depth,yes_depth_top5,0.39391312018498564,0.39391312018498564
8min30s,price+local_depth,spread,-0.31978578494471105,0.31978578494471105
8min30s,price+local_depth,best_yes_ask,-0.06264579186496641,0.06264579186496641
8min30s,price+local_depth,best_no_bid,0.06264579186493083,0.06264579186493083
8min30s,price+local_depth,midprice,-0.058850665262439275,0.058850665262439275
8min30s,price+local_depth,best_yes_bid,-0.055057208823831236,0.055057208823831236
8min30s,price+local_depth,best_no_ask,0.05505720882382235,0.05505720882382235
8min30s,price+total_depth,yes_total_depth,1.408543806676044,1.408543806676044
8min30s,price+total_depth,no_total_depth,-1.05035541091769,1.05035541091769
8min30s,price+total_depth,best_yes_ask,-0.1213628682246022,0.1213628682246022
8min30s,price+total_depth,best_no_bid,0.12136286822460128,0.12136286822460128
8min30s,price+total_depth,midprice,-0.12094559667096368,0.12094559667096368
8min30s,price+total_depth,best_yes_bid,-0.12051321512569373,0.12051321512569373
8min30s,price+total_depth,best_no_ask,0.12051321512569353,0.12051321512569353
8min30s,price+total_depth,total_depth,-0.10433242138624856,0.10433242138624856
8min30s,price+total_depth,spread,-0.023444947307609723,0.023444947307609723
8min30s,price+imbalance,imbalance_top5,0.32826214660591235,0.32826214660591235
8min30s,price+imbalance,imbalance_top1,0.30805994199078196,0.30805994199078196
8min30s,price+imbalance,imbalance_top3,-0.09913474383230839,0.09913474383230839
8min30s,price+imbalance,best_yes_ask,-0.06643304369331691,0.06643304369331691
8min30s,price+imbalance,best_no_bid,0.06643304369331518,0.06643304369331518
8min30s,price+imbalance,midprice,-0.06626714295680768,0.06626714295680768
8min30s,price+imbalance,best_yes_bid,-0.06609280577131961,0.06609280577131961
8min30s,price+imbalance,best_no_ask,0.06609280577131915,0.06609280577131915
8min30s,price+imbalance,spread,-0.007460716874782171,0.007460716874782171
8min30s,local_depth+total_depth,no_depth_top3,-4.436344634742824,4.436344634742824
8min30s,local_depth+total_depth,yes_depth_top3,-3.9151404788409745,3.9151404788409745
8min30s,local_depth+total_depth,yes_depth_top1,1.746275852518516,1.746275852518516
8min30s,local_depth+total_depth,no_depth_top1,1.5470042020499468,1.5470042020499468
8min30s,local_depth+total_depth,yes_total_depth,0.6629107491376097,0.6629107491376097
8min30s,local_depth+total_depth,total_depth,0.44067909587465853,0.44067909587465853
8min30s,local_depth+total_depth,yes_depth_top5,0.29250669344027763,0.29250669344027763
8min30s,local_depth+total_depth,no_total_depth,0.24910741022102387,0.24910741022102387
8min30s,local_depth+total_depth,no_depth_top5,-0.00577155158454639,0.00577155158454639
8min30s,local_depth+imbalance,no_depth_top3,-5.747631928567244,5.747631928567244
8min30s,local_depth+imbalance,yes_depth_top3,-4.879356223302728,4.879356223302728
8min30s,local_depth+imbalance,no_depth_top1,2.000873331535059,2.000873331535059
8min30s,local_depth+imbalance,yes_depth_top1,1.9571056310535482,1.9571056310535482
8min30s,local_depth+imbalance,no_depth_top5,1.767775943554096,1.767775943554096
8min30s,local_depth+imbalance,yes_depth_top5,1.0802248997492352,1.0802248997492352
8min30s,local_depth+imbalance,imbalance_top1,0.10291727842355086,0.10291727842355086
8min30s,local_depth+imbalance,imbalance_top3,-0.057744319479948465,0.057744319479948465
8min30s,local_depth+imbalance,imbalance_top5,0.012309357811188745,0.012309357811188745
8min30s,total_depth+imbalance,yes_total_depth,1.1212594766622905,1.1212594766622905
8min30s,total_depth+imbalance,imbalance_top5,0.6914882846022565,0.6914882846022565
8min30s,total_depth+imbalance,no_total_depth,-0.6241893777075862,0.6241893777075862
8min30s,total_depth+imbalance,imbalance_top3,-0.4851687681614023,0.4851687681614023
8min30s,total_depth+imbalance,imbalance_top1,0.29409172614689866,0.29409172614689866
8min30s,total_depth+imbalance,total_depth,0.05657188896839773,0.05657188896839773
8min30s,price+local_depth+total_depth,no_depth_top3,-4.395484320699061,4.395484320699061
8min30s,price+local_depth+total_depth,yes_depth_top3,-4.040399197124003,4.040399197124003
8min30s,price+local_depth+total_depth,yes_depth_top1,1.861330644248235,1.861330644248235
8min30s,price+local_depth+total_depth,no_depth_top1,1.701082380547646,1.701082380547646
8min30s,price+local_depth+total_depth,yes_total_depth,0.7188125433458595,0.7188125433458595
8min30s,price+local_depth+total_depth,total_depth,0.41071274561432997,0.41071274561432997
8min30s,price+local_depth+total_depth,spread,-0.2946537370618545,0.2946537370618545
8min30s,price+local_depth+total_depth,no_depth_top5,-0.2892540464789429,0.2892540464789429
8min30s,price+local_depth+total_depth,yes_depth_top5,0.2338601385528992,0.2338601385528992
8min30s,price+local_depth+total_depth,no_total_depth,0.16822040253567547,0.16822040253567547
8min30s,price+local_depth+total_depth,best_yes_ask,-0.018053755675595043,0.018053755675595043
8min30s,price+local_depth+total_depth,best_no_bid,0.018053755675548223,0.018053755675548223
8min30s,price+local_depth+total_depth,midprice,-0.014604121046834517,0.014604121046834517
8min30s,price+local_depth+total_depth,best_yes_bid,-0.01116120003211911,0.01116120003211911
8min30s,price+local_depth+total_depth,best_no_ask,0.011161200032104414,0.011161200032104414
8min30s,price+local_depth+imbalance,no_depth_top3,-5.243135840508136,5.243135840508136
8min30s,price+local_depth+imbalance,yes_depth_top3,-4.38627844406272,4.38627844406272
8min30s,price+local_depth+imbalance,no_depth_top1,2.2405260603144592,2.2405260603144592
8min30s,price+local_depth+imbalance,yes_depth_top1,2.0940753556710257,2.0940753556710257
8min30s,price+local_depth+imbalance,no_depth_top5,1.0009235281719906,1.0009235281719906
8min30s,price+local_depth+imbalance,spread,-0.33337929257621113,0.33337929257621113
8min30s,price+local_depth+imbalance,yes_depth_top5,0.2948927025323898,0.2948927025323898
8min30s,price+local_depth+imbalance,imbalance_top1,0.12259552027784026,0.12259552027784026
8min30s,price+local_depth+imbalance,best_yes_ask,-0.063372995294825,0.063372995294825
8min30s,price+local_depth+imbalance,best_no_bid,0.06337299529474456,0.06337299529474456
8min30s,price+local_depth+imbalance,midprice,-0.059418849644599994,0.059418849644599994
8min30s,price+local_depth+imbalance,best_yes_bid,-0.055466697669641164,0.055466697669641164
8min30s,price+local_depth+imbalance,best_no_ask,0.05546669766960472,0.05546669766960472
8min30s,price+local_depth+imbalance,imbalance_top5,0.028018144221541304,0.028018144221541304
8min30s,price+local_depth+imbalance,imbalance_top3,-0.0191951926173709,0.0191951926173709
8min30s,price+total_depth+imbalance,yes_total_depth,1.3666683589560473,1.3666683589560473
8min30s,price+total_depth+imbalance,no_total_depth,-0.9902116613148069,0.9902116613148069
8min30s,price+total_depth+imbalance,imbalance_top5,0.45096121153443447,0.45096121153443447
8min30s,price+total_depth+imbalance,imbalance_top3,-0.3242924057872218,0.3242924057872218
8min30s,price+total_depth+imbalance,imbalance_top1,0.2810570232631719,0.2810570232631719
8min30s,price+total_depth+imbalance,best_yes_ask,-0.10841889036138941,0.10841889036138941
8min30s,price+total_depth+imbalance,best_no_bid,0.10841889036138802,0.10841889036138802
8min30s,price+total_depth+imbalance,midprice,-0.10751130408754617,0.10751130408754617
8min30s,price+total_depth+imbalance,best_yes_bid,-0.10659163417452809,0.10659163417452809
8min30s,price+total_depth+imbalance,best_no_ask,0.10659163417452697,0.10659163417452697
8min30s,price+total_depth+imbalance,total_depth,-0.08217999377354458,0.08217999377354458
8min30s,price+total_depth+imbalance,spread,-0.0669129195440557,0.0669129195440557
8min30s,local_depth+total_depth+imbalance,no_depth_top3,-4.658531561522117,4.658531561522117
8min30s,local_depth+total_depth+imbalance,yes_depth_top3,-3.8057002313943835,3.8057002313943835
8min30s,local_depth+total_depth+imbalance,no_depth_top1,1.6939942631392715,1.6939942631392715
8min30s,local_depth+total_depth+imbalance,yes_depth_top1,1.6626786368624673,1.6626786368624673
8min30s,local_depth+total_depth+imbalance,yes_total_depth,0.6557982823505484,0.6557982823505484
8min30s,local_depth+total_depth+imbalance,total_depth,0.4414673071701584,0.4414673071701584
8min30s,local_depth+total_depth+imbalance,yes_depth_top5,0.2781401296791331,0.2781401296791331
8min30s,local_depth+total_depth+imbalance,no_total_depth,0.25480795277800444,0.25480795277800444
8min30s,local_depth+total_depth+imbalance,no_depth_top5,0.10444239697004654,0.10444239697004654
8min30s,local_depth+total_depth+imbalance,imbalance_top1,0.08692421101883731,0.08692421101883731
8min30s,local_depth+total_depth+imbalance,imbalance_top3,-0.008834113711262012,0.008834113711262012
8min30s,local_depth+total_depth+imbalance,imbalance_top5,-0.004477198695388771,0.004477198695388771
8min30s,price+local_depth+total_depth+imbalance,no_depth_top3,-4.643402274327065,4.643402274327065
8min30s,price+local_depth+total_depth+imbalance,yes_depth_top3,-3.845515459814193,3.845515459814193
8min30s,price+local_depth+total_depth+imbalance,no_depth_top1,1.9365938429921856,1.9365938429921856
8min30s,price+local_depth+total_depth+imbalance,yes_depth_top1,1.7638811590434489,1.7638811590434489
8min30s,price+local_depth+total_depth+imbalance,yes_total_depth,0.7162312674362761,0.7162312674362761
8min30s,price+local_depth+total_depth+imbalance,total_depth,0.4093416785908594,0.4093416785908594
8min30s,price+local_depth+total_depth+imbalance,spread,-0.31812427633998125,0.31812427633998125
8min30s,price+local_depth+total_depth+imbalance,no_total_depth,0.16777389802474474,0.16777389802474474
8min30s,price+local_depth+total_depth+imbalance,imbalance_top1,0.12788421297918875,0.12788421297918875
8min30s,price+local_depth+total_depth+imbalance,imbalance_top5,0.09357904168561135,0.09357904168561135
8min30s,price+local_depth+total_depth+imbalance,no_depth_top5,-0.06924042931434685,0.06924042931434685
8min30s,price+local_depth+total_depth+imbalance,imbalance_top3,-0.05314809320795669,0.05314809320795669
8min30s,price+local_depth+total_depth+imbalance,yes_depth_top5,0.049432038517801,0.049432038517801
8min30s,price+local_depth+total_depth+imbalance,best_yes_ask,-0.018808984292337867,0.018808984292337867
8min30s,price+local_depth+total_depth+imbalance,best_no_bid,0.01880898429228171,0.01880898429228171
8min30s,price+local_depth+total_depth+imbalance,midprice,-0.015085383264203674,0.015085383264203674
8min30s,price+local_depth+total_depth+imbalance,best_yes_bid,-0.011369119695660648,0.011369119695660648
8min30s,price+local_depth+total_depth+imbalance,best_no_ask,0.011369119695644239,0.011369119695644239
9min,price,best_yes_bid,-0.07205143372045654,0.07205143372045654
9min,price,best_no_ask,0.07205143372045617,0.07205143372045617
9min,price,midprice,-0.0715354617682467,0.0715354617682467
9min,price,best_yes_ask,-0.07100858368378284,0.07100858368378284
9min,price,best_no_bid,0.07100858368378213,0.07100858368378213
9min,price,spread,0.0524598013528962,0.0524598013528962
9min,local_depth,no_depth_top3,-5.363468423709626,5.363468423709626
9min,local_depth,yes_depth_top3,-5.287868224490305,5.287868224490305
9min,local_depth,yes_depth_top1,2.0676870076698086,2.0676870076698086
9min,local_depth,no_depth_top5,1.8379204244455292,1.8379204244455292
9min,local_depth,no_depth_top1,1.7325101745278673,1.7325101745278673
9min,local_depth,yes_depth_top5,1.196870274175335,1.196870274175335
9min,total_depth,yes_total_depth,1.1406270526840916,1.1406270526840916
9min,total_depth,no_total_depth,-0.6644076927018036,0.6644076927018036
9min,total_depth,total_depth,0.03812894983185354,0.03812894983185354
9min,imbalance,imbalance_top5,0.5476529577766835,0.5476529577766835
9min,imbalance,imbalance_top1,0.32245528696696735,0.32245528696696735
9min,imbalance,imbalance_top3,-0.2977072620867162,0.2977072620867162
9min,price+local_depth,no_depth_top3,-4.939156393409673,4.939156393409673
9min,price+local_depth,yes_depth_top3,-4.7824351488173535,4.7824351488173535
9min,price+local_depth,yes_depth_top1,2.2178890350722122,2.2178890350722122
9min,price+local_depth,no_depth_top1,1.9839387688450267,1.9839387688450267
9min,price+local_depth,no_depth_top5,0.978147436555113,0.978147436555113
9min,price+local_depth,yes_depth_top5,0.5266209282372969,0.5266209282372969
9min,price+local_depth,spread,-0.32743501416884774,0.32743501416884774
9min,price+local_depth,best_yes_ask,-0.060430401631341515,0.060430401631341515
9min,price+local_depth,best_no_bid,0.06043040163129313,0.06043040163129313
9min,price+local_depth,midprice,-0.0565435757441588,0.0565435757441588
9min,price+local_depth,best_yes_bid,-0.05265891571471125,0.05265891571471125
9min,price+local_depth,best_no_ask,0.05265891571470245,0.05265891571470245
9min,price+total_depth,yes_total_depth,1.397819547599801,1.397819547599801
9min,price+total_depth,no_total_depth,-1.0431870665494885,1.0431870665494885
9min,price+total_depth,best_yes_ask,-0.12039469862485618,0.12039469862485618
9min,price+total_depth,best_no_bid,0.12039469862485583,0.12039469862485583
9min,price+total_depth,midprice,-0.11988619648269627,0.11988619648269627
9min,price+total_depth,best_yes_bid,-0.11936290461000677,0.11936290461000677
9min,price+total_depth,best_no_ask,0.11936290461000643,0.11936290461000643
9min,price+total_depth,total_depth,-0.10410134393924494,0.10410134393924494
9min,price+total_depth,spread,-0.031369232876513886,0.031369232876513886
9min,price+imbalance,imbalance_top5,0.39098513862245016,0.39098513862245016
9min,price+imbalance,imbalance_top1,0.3119703905685945,0.3119703905685945
9min,price+imbalance,imbalance_top3,-0.1659590092514808,0.1659590092514808
9min,price+imbalance,best_yes_ask,-0.06446111245307352,0.06446111245307352
9min,price+imbalance,best_no_bid,0.0644611124530729,0.0644611124530729
9min,price+imbalance,midprice,-0.06421342942713563,0.06421342942713563
9min,price+imbalance,best_yes_bid,-0.06395776286408025,0.06395776286408025
9min,price+imbalance,best_no_ask,0.06395776286408021,0.06395776286408021
9min,price+imbalance,spread,-0.014686211511966887,0.014686211511966887
9min,local_depth+total_depth,no_depth_top3,-4.173008861174233,4.173008861174233
9min,local_depth+total_depth,yes_depth_top3,-4.089097761705721,4.089097761705721
9min,local_depth+total_depth,yes_depth_top1,1.7546142481499487,1.7546142481499487
9min,local_depth+total_depth,no_depth_top1,1.4457278657613315,1.4457278657613315
9min,local_depth+total_depth,yes_total_depth,0.6526141521071666,0.6526141521071666
9min,local_depth+total_depth,total_depth,0.43593029033312186,0.43593029033312186
9min,local_depth+total_depth,yes_depth_top5,0.3738544836888848,0.3738544836888848
9min,local_depth+total_depth,no_total_depth,0.248509944014247,0.248509944014247
9min,local_depth+total_depth,no_depth_top5,-0.03500830879082104,0.03500830879082104
9min,local_depth+imbalance,no_depth_top3,-5.5881054426691685,5.5881054426691685
9min,local_depth+imbalance,yes_depth_top3,-5.100016392656539,5.100016392656539
9min,local_depth+imbalance,yes_depth_top1,1.9795031140944694,1.9795031140944694
9min,local_depth+imbalance,no_depth_top1,1.8954067176613527,1.8954067176613527
9min,local_depth+imbalance,no_depth_top5,1.865820072495488,1.865820072495488
9min,local_depth+imbalance,yes_depth_top5,1.1421103273260687,1.1421103273260687
9min,local_depth+imbalance,imbalance_top1,0.09532695459320158,0.09532695459320158
9min,local_depth+imbalance,imbalance_top3,-0.08224486762318241,0.08224486762318241
9min,local_depth+imbalance,imbalance_top5,0.05046512808986796,0.05046512808986796
9min,total_depth+imbalance,yes_total_depth,1.120684354456645,1.120684354456645
9min,total_depth+imbalance,imbalance_top5,0.7234076546208738,0.7234076546208738
9min,total_depth+imbalance,no_total_depth,-0.6276930565898958,0.6276930565898958
9min,total_depth+imbalance,imbalance_top3,-0.5266156164827293,0.5266156164827293
9min,total_depth+imbalance,imbalance_top1,0.29904330979525695,0.29904330979525695
9min,total_depth+imbalance,total_depth,0.05399527964804895,0.05399527964804895
9min,price+local_depth+total_depth,yes_depth_top3,-4.253841700398078,4.253841700398078
9min,price+local_depth+total_depth,no_depth_top3,-4.037397778914994,4.037397778914994
9min,price+local_depth+total_depth,yes_depth_top1,1.8879846540167944,1.8879846540167944
9min,price+local_depth+total_depth,no_depth_top1,1.6107402809522866,1.6107402809522866
9min,price+local_depth+total_depth,yes_total_depth,0.693631680851788,0.693631680851788
9min,price+local_depth+total_depth,no_depth_top5,-0.43383594628222133,0.43383594628222133
9min,price+local_depth+total_depth,total_depth,0.41298367588861096,0.41298367588861096
9min,price+local_depth+total_depth,yes_depth_top5,0.3324422993125017,0.3324422993125017
9min,price+local_depth+total_depth,spread,-0.30435106810338225,0.30435106810338225
9min,price+local_depth+total_depth,no_total_depth,0.18770155680416642,0.18770155680416642
9min,price+local_depth+total_depth,best_yes_ask,-0.014365116554419714,0.014365116554419714
9min,price+local_depth+total_depth,best_no_bid,0.014365116554412133,0.014365116554412133
9min,price+local_depth+total_depth,midprice,-0.01080196691814259,0.01080196691814259
9min,price+local_depth+total_depth,best_yes_bid,-0.007246301040123877,0.007246301040123877
9min,price+local_depth+total_depth,best_no_ask,0.0072463010401204245,0.0072463010401204245
9min,price+local_depth+imbalance,no_depth_top3,-5.11911777925978,5.11911777925978
9min,price+local_depth+imbalance,yes_depth_top3,-4.641026483372115,4.641026483372115
9min,price+local_depth+imbalance,no_depth_top1,2.1678676222419364,2.1678676222419364
9min,price+local_depth+imbalance,yes_depth_top1,2.131529788499369,2.131529788499369
9min,price+local_depth+imbalance,no_depth_top5,1.0876356243707124,1.0876356243707124
9min,price+local_depth+imbalance,yes_depth_top5,0.39208713357475494,0.39208713357475494
9min,price+local_depth+imbalance,spread,-0.34161321124518307,0.34161321124518307
9min,price+local_depth+imbalance,imbalance_top1,0.11728375249619925,0.11728375249619925
9min,price+local_depth+imbalance,imbalance_top5,0.08264275746398751,0.08264275746398751
9min,price+local_depth+imbalance,imbalance_top3,-0.062482129801500995,0.062482129801500995
9min,price+local_depth+imbalance,best_yes_ask,-0.060447552470576295,0.060447552470576295
9min,price+local_depth+imbalance,best_no_bid,0.060447552470542926,0.060447552470542926
9min,price+local_depth+imbalance,midprice,-0.056395511757037026,0.056395511757037026
9min,price+local_depth+imbalance,best_yes_bid,-0.05234607085915416,0.05234607085915416
9min,price+local_depth+imbalance,best_no_ask,0.05234607085914458,0.05234607085914458
9min,price+total_depth+imbalance,yes_total_depth,1.3640148798536758,1.3640148798536758
9min,price+total_depth+imbalance,no_total_depth,-0.9900186897263287,0.9900186897263287
9min,price+total_depth+imbalance,imbalance_top5,0.5018131445675031,0.5018131445675031
9min,price+total_depth+imbalance,imbalance_top3,-0.3849764582987416,0.3849764582987416
9min,price+total_depth+imbalance,imbalance_top1,0.2864835295205245,0.2864835295205245
9min,price+total_depth+imbalance,best_yes_ask,-0.10678343653248369,0.10678343653248369
9min,price+total_depth+imbalance,best_no_bid,0.1067834365324832,0.1067834365324832
9min,price+total_depth+imbalance,midprice,-0.10576680124015031,0.10576680124015031
9min,price+total_depth+imbalance,best_yes_bid,-0.10473854182148629,0.10473854182148629
9min,price+total_depth+imbalance,best_no_ask,0.10473854182148552,0.10473854182148552
9min,price+total_depth+imbalance,total_depth,-0.08317871463584225,0.08317871463584225
9min,price+total_depth+imbalance,spread,-0.07636859602532453,0.07636859602532453
9min,local_depth+total_depth+imbalance,no_depth_top3,-4.5261786162337865,4.5261786162337865
9min,local_depth+total_depth+imbalance,yes_depth_top3,-3.9898201128718687,3.9898201128718687
9min,local_depth+total_depth+imbalance,yes_depth_top1,1.6830538517707714,1.6830538517707714
9min,local_depth+total_depth+imbalance,no_depth_top1,1.6172129262301298,1.6172129262301298
9min,local_depth+total_depth+imbalance,yes_total_depth,0.6507776567999548,0.6507776567999548
9min,local_depth+total_depth+imbalance,total_depth,0.43572584555198207,0.43572584555198207
9min,local_depth+total_depth+imbalance,yes_depth_top5,0.3445834389349649,0.3445834389349649
9min,local_depth+total_depth+imbalance,no_total_depth,0.24936252448441293,0.24936252448441293
9min,local_depth+total_depth+imbalance,no_depth_top5,0.19160212632375945,0.19160212632375945
9min,local_depth+total_depth+imbalance,imbalance_top1,0.0860455712141276,0.0860455712141276
9min,local_depth+total_depth+imbalance,imbalance_top3,-0.0430556407676437,0.0430556407676437
9min,local_depth+total_depth+imbalance,imbalance_top5,0.03584130902720171,0.03584130902720171
9min,price+local_depth+total_depth+imbalance,no_depth_top3,-4.383279738352776,4.383279738352776
9min,price+local_depth+total_depth+imbalance,yes_depth_top3,-4.007025733413011,4.007025733413011
9min,price+local_depth+total_depth+imbalance,no_depth_top1,1.871567571989003,1.871567571989003
9min,price+local_depth+total_depth+imbalance,yes_depth_top1,1.798639744027932,1.798639744027932
9min,price+local_depth+total_depth+imbalance,yes_total_depth,0.6884047017622026,0.6884047017622026
9min,price+local_depth+total_depth+imbalance,total_depth,0.4131695457765857,0.4131695457765857
9min,price+local_depth+total_depth+imbalance,spread,-0.3306070567522597,0.3306070567522597
9min,price+local_depth+total_depth+imbalance,no_total_depth,0.19129364847197783,0.19129364847197783
9min,price+local_depth+total_depth+imbalance,imbalance_top5,0.14600421491502488,0.14600421491502488
9min,price+local_depth+total_depth+imbalance,imbalance_top1,0.1287754205996872,0.1287754205996872
9min,price+local_depth+total_depth+imbalance,no_depth_top5,-0.1266367987267114,0.1266367987267114
9min,price+local_depth+total_depth+imbalance,imbalance_top3,-0.09649336946384214,0.09649336946384214
9min,price+local_depth+total_depth+imbalance,yes_depth_top5,0.06889546925568661,0.06889546925568661
9min,price+local_depth+total_depth+imbalance,best_yes_ask,-0.014607046132645754,0.014607046132645754
9min,price+local_depth+total_depth+imbalance,best_no_bid,0.014607046132628629,0.014607046132628629
9min,price+local_depth+total_depth+imbalance,midprice,-0.010737692673316684,0.010737692673316684
9min,price+local_depth+total_depth+imbalance,best_no_ask,0.006876599097407292,0.006876599097407292
9min,price+local_depth+total_depth+imbalance,best_yes_bid,-0.00687659909739139,0.00687659909739139
9min30s,price,best_yes_bid,-0.07354325630695854,0.07354325630695854
9min30s,price,best_no_ask,0.07354325630695774,0.07354325630695774
9min30s,price,midprice,-0.07324775506804294,0.07324775506804294
